"kinship","log_gdppc_c","log_pop","trade","log_oilrent","oil_level","Not Free","Partly Free","Free"
0.594613436130473,0,16.2469625417565,95.5500016441161,0,"Low oil rents",0.120512624514326,0.434501005272649,0.444986370213026
0.594613436130473,0,16.2469625417565,95.5500016441161,0.0298342691438164,"Median oil rents",0.1251896970584,0.438896856071941,0.435913446869659
0.594613436130473,0,16.2469625417565,95.5500016441161,1.96903204542221,"High oil rents",0.635151295785722,0.316017638788416,0.0488310654258618
